LoanId,Amount,Grade,Grade_Score,Home,Income,Income_Bracket,Status,Default_Flag,Reason,DebtIncRat,DTI_Risk_Category,Loan_Size_Category,Income_to_Loan_Ratio,Risk_Score,Overall_Risk_Category
269406,"25,000",A,1,RENT,"91,000",High,Current,0,credit_card,27.97,Medium Risk,Large,27.47,12.19,MEDIUM RISK
468017,"12,000",A,1,MORTGAGE,"72,000",Medium,Fully Paid,0,debt_consolidation,33.34,Medium Risk,Medium,16.67,14.14,MEDIUM RISK
544467,"10,150",C,3,RENT,"44,000",Medium,Current,0,debt_consolidation,19.61,Low Risk,Medium,23.07,9.64,LOW RISK
429603,"29,000",D,4,MORTGAGE,"96,000",High,Fully Paid,0,home_improvement,20.05,Medium Risk,Large,30.21,10.02,MEDIUM RISK
596791,"35,000",B,2,MORTGAGE,"102,000",High,Current,0,debt_consolidation,17.51,Low Risk,Large,34.31,8.2,LOW RISK
440345,"3,000",B,2,RENT,"56,000",Medium,Fully Paid,0,credit_card,7.78,Low Risk,Small,5.36,4.51,LOW RISK
38203,"14,300",A,1,MORTGAGE,"63,000",Medium,Current,0,credit_card,18.93,Low Risk,Medium,22.7,8.37,LOW RISK
413350,"35,000",F,6,MORTGAGE,"104,000",High,Current,0,credit_card,27.6,Medium Risk,Large,33.65,13.84,MEDIUM RISK
81669,"15,000",C,3,MORTGAGE,"62,000",Medium,Current,0,debt_consolidation,22.03,Medium Risk,Large,24.19,10.41,MEDIUM RISK
585277,"3,000",B,2,RENT,"63,485",Medium,Current,0,other,14.22,Low Risk,Small,4.73,7.09,LOW RISK
151676,"21,525",E,5,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,19.46,Low Risk,Large,30.75,10.38,MEDIUM RISK
167931,"20,000",A,1,MORTGAGE,"71,500",Medium,Fully Paid,0,home_improvement,7.07,Low Risk,Large,27.97,3.63,LOW RISK
650858,"20,000",B,2,MORTGAGE,"125,000",High,Current,0,credit_card,6.28,Low Risk,Large,16,3.71,LOW RISK
629286,"5,500",B,2,MORTGAGE,"65,000",Medium,Fully Paid,0,debt_consolidation,24.82,Medium Risk,Medium,8.46,11.13,MEDIUM RISK
6156,"25,000",C,3,RENT,"84,000",High,Fully Paid,0,debt_consolidation,8.67,Low Risk,Large,29.76,5.27,LOW RISK
380877,"1,925",B,2,OWN,"75,000",Medium,Current,0,credit_card,14.45,Low Risk,Small,2.57,6.78,LOW RISK
282385,"10,500",A,1,RENT,"62,000",Medium,Current,0,car,15.45,Low Risk,Medium,16.94,7.18,LOW RISK
217383,"24,000",E,5,RENT,"80,000",High,Charged Off,1,debt_consolidation,17.6,Low Risk,Large,30,9.64,LOW RISK
47388,"14,000",B,2,MORTGAGE,"69,000",Medium,Fully Paid,0,debt_consolidation,33.03,Medium Risk,Medium,20.29,14.41,MEDIUM RISK
589645,"28,000",E,5,MORTGAGE,"250,000",High,Current,0,debt_consolidation,16.1,Low Risk,Large,11.2,8.84,LOW RISK
235598,"6,000",B,2,MORTGAGE,"45,000",Medium,Charged Off,1,debt_consolidation,18.69,Low Risk,Medium,13.33,8.68,LOW RISK
373067,"9,600",B,2,RENT,"61,000",Medium,Current,0,debt_consolidation,35.6,High Risk,Medium,15.74,15.64,MEDIUM RISK
34876,"8,975",E,5,RENT,"30,000",Low,Fully Paid,0,debt_consolidation,21.4,Medium Risk,Medium,29.92,11.16,MEDIUM RISK
567464,"15,000",B,2,MORTGAGE,"65,000",Medium,Current,0,credit_card,26.13,Medium Risk,Large,23.08,11.65,MEDIUM RISK
3543,"16,800",A,1,MORTGAGE,"157,100",High,Fully Paid,0,credit_card,21.06,Medium Risk,Large,10.69,9.22,LOW RISK
252563,"12,000",D,4,RENT,"60,000",Medium,Charged Off,1,debt_consolidation,26.2,Medium Risk,Medium,20,12.68,MEDIUM RISK
309777,"6,000",B,2,RENT,"45,873",Medium,Fully Paid,0,debt_consolidation,27.68,Medium Risk,Medium,13.08,12.47,MEDIUM RISK
272929,"15,000",C,3,MORTGAGE,"135,000",High,Fully Paid,0,home_improvement,11.29,Low Risk,Large,11.11,6.12,LOW RISK
539843,"20,000",D,4,MORTGAGE,"79,000",Medium,Current,0,debt_consolidation,24.31,Medium Risk,Large,25.32,11.72,MEDIUM RISK
601717,"25,000",A,1,RENT,"160,000",High,Charged Off,1,debt_consolidation,9.74,Low Risk,Large,15.63,4.9,LOW RISK
81687,"9,000",C,3,RENT,"79,000",Medium,Fully Paid,0,debt_consolidation,11.2,Low Risk,Medium,11.39,6.28,LOW RISK
124951,"32,500",D,4,MORTGAGE,"65,000",Medium,Current,0,credit_card,31.44,Medium Risk,Large,50,14.58,MEDIUM RISK
3136,"6,000",B,2,RENT,"75,000",Medium,Fully Paid,0,debt_consolidation,22.68,Medium Risk,Medium,8,10.47,MEDIUM RISK
39366,"8,000",C,3,OWN,"29,224",Low,Fully Paid,0,debt_consolidation,25.46,Medium Risk,Medium,27.37,11.58,MEDIUM RISK
541872,"35,000",D,4,MORTGAGE,"130,000",High,Current,0,car,1.1,Low Risk,Large,26.92,2.44,LOW RISK
172890,"14,000",C,3,RENT,"65,000",Medium,Fully Paid,0,debt_consolidation,5.82,Low Risk,Medium,21.54,4.13,LOW RISK
207889,"23,000",C,3,RENT,"72,000",Medium,Fully Paid,0,debt_consolidation,21.38,Medium Risk,Large,31.94,10.35,MEDIUM RISK
165873,"18,000",E,5,MORTGAGE,"91,000",High,Current,0,debt_consolidation,15.21,Low Risk,Large,19.78,8.48,LOW RISK
35914,"16,800",D,4,RENT,"39,000",Low,Charged Off,1,credit_card,27.32,Medium Risk,Large,43.08,13.13,MEDIUM RISK
411159,"34,000",B,2,MORTGAGE,"73,000",Medium,Fully Paid,0,debt_consolidation,19.14,Low Risk,Large,46.58,8.86,LOW RISK
319644,"15,000",C,3,MORTGAGE,"57,000",Medium,Current,0,debt_consolidation,17.3,Low Risk,Large,26.32,8.52,LOW RISK
242760,"35,000",D,4,OWN,"107,000",High,Current,0,debt_consolidation,26.19,Medium Risk,Large,32.71,12.28,MEDIUM RISK
168542,"18,450",F,6,RENT,"77,000",Medium,Fully Paid,0,small_business,22.46,Medium Risk,Large,23.96,11.98,MEDIUM RISK
51055,"14,400",D,4,MORTGAGE,"47,000",Medium,Charged Off,1,debt_consolidation,18.34,Low Risk,Medium,30.64,9.34,LOW RISK
183239,"28,975",E,5,MORTGAGE,"66,000",Medium,Fully Paid,0,credit_card,31.93,Medium Risk,Large,43.9,15.17,MEDIUM RISK
275634,"18,000",C,3,RENT,"45,000",Medium,Current,0,debt_consolidation,23.47,Medium Risk,Large,40,11.19,MEDIUM RISK
31547,"20,000",A,1,MORTGAGE,"65,000",Medium,Fully Paid,0,credit_card,13.26,Low Risk,Large,30.77,6.1,LOW RISK
646518,"13,100",E,5,MORTGAGE,"200,000",High,Current,0,debt_consolidation,5.37,Low Risk,Medium,6.55,4.55,LOW RISK
57815,"3,300",C,3,RENT,"117,000",High,Fully Paid,0,other,24.04,Medium Risk,Small,2.82,11.42,MEDIUM RISK
211305,"24,000",C,3,OWN,"113,000",High,Fully Paid,0,debt_consolidation,17.92,Low Risk,Large,21.24,8.57,LOW RISK
543227,"10,150",C,3,RENT,"105,000",High,Fully Paid,0,vacation,11.09,Low Risk,Medium,9.67,6.24,LOW RISK
445356,"23,400",A,1,MORTGAGE,"52,000",Medium,Current,0,credit_card,27.67,Medium Risk,Large,45,11.87,MEDIUM RISK
490813,"16,000",A,1,RENT,"65,000",Medium,Current,0,debt_consolidation,19.81,Low Risk,Large,24.62,8.92,LOW RISK
592723,"12,000",C,3,RENT,"75,000",Medium,Current,0,debt_consolidation,13.52,Low Risk,Medium,16,7.21,LOW RISK
602398,"35,000",B,2,MORTGAGE,"135,000",High,Current,0,debt_consolidation,23.28,Medium Risk,Large,25.93,10.51,MEDIUM RISK
65650,"18,000",D,4,MORTGAGE,"85,000",High,Current,0,debt_consolidation,17.48,Low Risk,Large,21.18,8.99,LOW RISK
239801,"11,500",B,2,RENT,"25,000",Low,Current,0,debt_consolidation,20.4,Medium Risk,Medium,46,9.56,LOW RISK
260437,"15,000",A,1,RENT,"57,000",Medium,Fully Paid,0,credit_card,18.17,Low Risk,Large,26.32,8.27,LOW RISK
428409,"8,000",A,1,RENT,"60,000",Medium,Current,0,credit_card,10.74,Low Risk,Medium,13.33,5.3,LOW RISK
544733,"8,000",B,2,OWN,"62,000",Medium,Current,0,major_purchase,20.9,Medium Risk,Medium,12.9,9.36,LOW RISK
123466,"14,000",D,4,MORTGAGE,"68,000",Medium,Fully Paid,0,other,19.5,Low Risk,Medium,20.59,9.8,LOW RISK
28639,"21,000",E,5,MORTGAGE,"52,000",Medium,Current,0,credit_card,21.16,Medium Risk,Large,40.38,10.86,MEDIUM RISK
257377,"31,200",C,3,RENT,"70,000",Medium,Current,0,debt_consolidation,29.67,Medium Risk,Large,44.57,13.67,MEDIUM RISK
567967,"30,000",D,4,MORTGAGE,"200,000",High,Charged Off,1,home_improvement,12.32,Low Risk,Large,15,6.93,LOW RISK
649461,"15,000",C,3,MORTGAGE,"75,000",Medium,Fully Paid,0,debt_consolidation,24.75,Medium Risk,Large,20,11.5,MEDIUM RISK
460750,"6,100",D,4,RENT,"17,000",Low,Current,0,debt_consolidation,18.71,Low Risk,Medium,35.88,9.68,LOW RISK
554406,"4,800",C,3,MORTGAGE,"80,000",High,Fully Paid,0,credit_card,7.1,Low Risk,Small,6,4.44,LOW RISK
81607,"8,500",B,2,OWN,"65,000",Medium,Fully Paid,0,debt_consolidation,13.68,Low Risk,Medium,13.08,6.47,LOW RISK
47618,"35,000",B,2,OWN,"140,000",High,Fully Paid,0,credit_card,25.93,Medium Risk,Large,25,11.37,MEDIUM RISK
5270,"5,000",C,3,RENT,"42,000",Medium,Fully Paid,0,debt_consolidation,26,Medium Risk,Medium,11.9,12.2,MEDIUM RISK
471589,"16,100",F,6,MORTGAGE,"61,000",Medium,Current,0,home_improvement,27.23,Medium Risk,Large,26.39,13.69,MEDIUM RISK
41314,"20,000",C,3,MORTGAGE,"123,250",High,Charged Off,1,debt_consolidation,29.54,Medium Risk,Large,16.23,13.42,MEDIUM RISK
159494,"12,500",B,2,RENT,"35,000",Low,Fully Paid,0,credit_card,28.16,Medium Risk,Medium,35.71,12.66,MEDIUM RISK
321898,"26,800",E,5,MORTGAGE,"65,000",Medium,Fully Paid,0,debt_consolidation,24.17,Medium Risk,Large,41.23,12.07,MEDIUM RISK
95098,"4,300",D,4,RENT,"32,000",Low,Charged Off,1,credit_card,29.67,Medium Risk,Small,13.44,14.07,MEDIUM RISK
309699,"9,000",C,3,RENT,"60,000",Medium,Charged Off,1,debt_consolidation,15.08,Low Risk,Medium,15,7.83,LOW RISK
598973,"9,875",D,4,RENT,"28,493",Low,Fully Paid,0,other,24.26,Medium Risk,Medium,34.66,11.9,MEDIUM RISK
5894,"12,000",A,1,MORTGAGE,"38,900",Low,Fully Paid,0,debt_consolidation,23.51,Medium Risk,Medium,30.85,10.2,MEDIUM RISK
350218,"11,000",B,2,MORTGAGE,"72,000",Medium,Current,0,credit_card,6.2,Low Risk,Medium,15.28,3.68,LOW RISK
617064,"4,350",B,2,OWN,"65,000",Medium,Fully Paid,0,debt_consolidation,11.95,Low Risk,Small,6.69,5.78,LOW RISK
406992,"19,775",C,3,RENT,"43,000",Medium,Fully Paid,0,credit_card,8.4,Low Risk,Large,45.99,5.16,LOW RISK
361209,"35,000",B,2,OWN,"134,000",High,Fully Paid,0,debt_consolidation,12.99,Low Risk,Large,26.12,6.2,LOW RISK
372498,"26,225",B,2,MORTGAGE,"75,000",Medium,Current,0,credit_card,23.98,Medium Risk,Large,34.97,10.79,MEDIUM RISK
52918,"30,000",B,2,MORTGAGE,"115,000",High,Current,0,debt_consolidation,16.05,Low Risk,Large,26.09,7.62,LOW RISK
479561,"13,400",E,5,RENT,"47,000",Medium,Charged Off,1,debt_consolidation,12.59,Low Risk,Medium,28.51,7.64,LOW RISK
84599,"25,250",B,2,MORTGAGE,"55,000",Medium,Fully Paid,0,debt_consolidation,15.5,Low Risk,Large,45.91,7.4,LOW RISK
600191,"25,000",D,4,RENT,"85,000",High,Late (31-120 days),0,debt_consolidation,11.02,Low Risk,Large,29.41,6.61,LOW RISK
513754,"28,000",A,1,MORTGAGE,"95,000",High,Fully Paid,0,debt_consolidation,10.72,Low Risk,Large,29.47,5.09,LOW RISK
338685,"13,200",D,4,MORTGAGE,"50,000",Medium,Fully Paid,0,debt_consolidation,24,Medium Risk,Medium,26.4,11.6,MEDIUM RISK
207505,"10,000",C,3,MORTGAGE,"63,000",Medium,Current,0,home_improvement,15.09,Low Risk,Medium,15.87,7.64,LOW RISK
573762,"19,725",C,3,RENT,"49,000",Medium,Charged Off,1,debt_consolidation,30.85,Medium Risk,Large,40.26,14.14,MEDIUM RISK
595355,"10,000",C,3,RENT,"35,000",Low,Charged Off,1,debt_consolidation,15.19,Low Risk,Medium,28.57,7.88,LOW RISK
6102,"18,000",B,2,MORTGAGE,"85,000",High,Fully Paid,0,vacation,22.19,Medium Risk,Large,21.18,10.08,MEDIUM RISK
102539,"24,000",A,1,MORTGAGE,"84,000",High,Fully Paid,0,debt_consolidation,26.2,Medium Risk,Large,28.57,11.28,MEDIUM RISK
474845,"18,000",B,2,MORTGAGE,"47,000",Medium,Current,0,debt_consolidation,29.95,Medium Risk,Large,38.3,13.18,MEDIUM RISK
436597,"3,000",A,1,MORTGAGE,"20,000",Low,Current,0,debt_consolidation,3.66,Low Risk,Small,15,2.26,LOW RISK
428440,"35,000",D,4,MORTGAGE,"150,000",High,Current,0,debt_consolidation,18.27,Low Risk,Large,23.33,9.31,LOW RISK
555524,"13,000",B,2,MORTGAGE,"110,000",High,Current,0,debt_consolidation,17.85,Low Risk,Medium,11.82,8.34,LOW RISK
369043,"28,000",E,5,MORTGAGE,"70,000",Medium,Charged Off,1,home_improvement,24.28,Medium Risk,Large,40,12.11,MEDIUM RISK
134548,"12,100",B,2,MORTGAGE,"70,000",Medium,Fully Paid,0,credit_card,10.03,Low Risk,Medium,17.29,5.21,LOW RISK
355357,"6,000",B,2,RENT,"23,000",Low,Fully Paid,0,credit_card,24.32,Medium Risk,Medium,26.09,11.13,MEDIUM RISK
410877,"12,000",D,4,MORTGAGE,"52,000",Medium,Fully Paid,0,debt_consolidation,15.23,Low Risk,Medium,23.08,8.09,LOW RISK
208869,"19,000",B,2,MORTGAGE,"104,000",High,Fully Paid,0,debt_consolidation,7.98,Low Risk,Large,18.27,4.39,LOW RISK
152396,"10,000",B,2,RENT,"25,000",Low,Fully Paid,0,debt_consolidation,27.94,Medium Risk,Medium,40,12.58,MEDIUM RISK
172083,"8,000",B,2,RENT,"26,000",Low,Fully Paid,0,debt_consolidation,34.9,Medium Risk,Medium,30.77,15.36,MEDIUM RISK
601978,"4,000",B,2,MORTGAGE,"60,000",Medium,Fully Paid,0,car,14.54,Low Risk,Small,6.67,7.02,LOW RISK
557252,"8,000",B,2,RENT,"61,000",Medium,Late (31-120 days),0,debt_consolidation,26.99,Medium Risk,Medium,13.11,12.2,MEDIUM RISK
451545,"3,000",D,4,MORTGAGE,"57,000",Medium,Fully Paid,0,other,16.04,Low Risk,Small,5.26,8.42,LOW RISK
274929,"7,900",D,4,MORTGAGE,"32,000",Low,Charged Off,1,debt_consolidation,6.23,Low Risk,Medium,24.69,4.49,LOW RISK
646205,"15,000",B,2,RENT,"79,000",Medium,Fully Paid,0,debt_consolidation,13.26,Low Risk,Large,18.99,6.7,LOW RISK
568809,"10,000",B,2,MORTGAGE,"62,000",Medium,Fully Paid,0,home_improvement,23,Medium Risk,Medium,16.13,10.4,MEDIUM RISK
414232,"25,000",A,1,OWN,"60,000",Medium,Current,0,debt_consolidation,20.06,Medium Risk,Large,41.67,8.62,LOW RISK
225511,"10,000",A,1,MORTGAGE,"50,000",Medium,Fully Paid,0,credit_card,24.72,Medium Risk,Medium,20,10.69,MEDIUM RISK
90744,"15,000",C,3,RENT,"51,000",Medium,Charged Off,1,credit_card,34.09,Medium Risk,Large,29.41,15.44,MEDIUM RISK
100309,"10,000",A,1,RENT,"68,000",Medium,Fully Paid,0,debt_consolidation,17.74,Low Risk,Medium,14.71,8.1,LOW RISK
419621,"8,000",B,2,MORTGAGE,"60,000",Medium,Fully Paid,0,major_purchase,17.08,Low Risk,Medium,13.33,8.03,LOW RISK
597651,"10,000",C,3,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,22.01,Medium Risk,Medium,14.29,10.4,MEDIUM RISK
621259,"10,000",C,3,MORTGAGE,"47,000",Medium,Current,0,debt_consolidation,29.42,Medium Risk,Medium,21.28,13.37,MEDIUM RISK
297390,"35,000",B,2,RENT,"90,000",High,Current,0,debt_consolidation,18.57,Low Risk,Large,38.89,8.83,LOW RISK
247286,"21,900",D,4,RENT,"78,000",Medium,Current,0,debt_consolidation,18.83,Low Risk,Large,28.08,9.73,LOW RISK
573290,"2,000",D,4,RENT,"30,604",Low,Fully Paid,0,moving,11.61,Low Risk,Small,6.54,6.84,LOW RISK
652700,"24,000",C,3,MORTGAGE,"94,000",High,Fully Paid,0,debt_consolidation,17.67,Low Risk,Large,25.53,8.67,LOW RISK
70334,"16,800",D,4,MORTGAGE,"90,000",High,Fully Paid,0,debt_consolidation,16.15,Low Risk,Large,18.67,8.46,LOW RISK
138264,"18,000",A,1,RENT,"40,000",Medium,Charged Off,1,debt_consolidation,24.76,Medium Risk,Large,45,10.9,MEDIUM RISK
412932,"10,000",B,2,MORTGAGE,"80,000",High,Charged Off,1,debt_consolidation,14.81,Low Risk,Medium,12.5,7.12,LOW RISK
16836,"25,000",A,1,MORTGAGE,"69,980",Medium,Fully Paid,0,other,12.32,Low Risk,Large,35.72,5.73,LOW RISK
242748,"11,350",A,1,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,23.92,Medium Risk,Medium,16.21,10.37,MEDIUM RISK
142446,"3,250",B,2,RENT,"60,000",Medium,Fully Paid,0,debt_consolidation,15.46,Low Risk,Small,5.42,7.58,LOW RISK
629047,"15,000",B,2,RENT,"67,000",Medium,Fully Paid,0,debt_consolidation,20.28,Medium Risk,Large,22.39,9.51,LOW RISK
18626,"20,000",A,1,RENT,"377,000",High,Fully Paid,0,credit_card,3.68,Low Risk,Large,5.31,2.47,LOW RISK
583775,"18,000",A,1,MORTGAGE,"157,000",High,Fully Paid,0,debt_consolidation,11.27,Low Risk,Large,11.46,5.31,LOW RISK
159107,"2,800",C,3,OWN,"45,000",Medium,Fully Paid,0,medical,20.53,Medium Risk,Small,6.22,9.61,LOW RISK
459757,"10,000",C,3,RENT,"55,000",Medium,Charged Off,1,debt_consolidation,31.88,Medium Risk,Medium,18.18,14.55,MEDIUM RISK
141882,"21,000",A,1,MORTGAGE,"90,000",High,Charged Off,1,debt_consolidation,13.51,Low Risk,Large,23.33,6.2,LOW RISK
197563,"13,200",G,7,MORTGAGE,"42,000",Medium,Charged Off,1,home_improvement,0,Low Risk,Medium,31.43,3.2,LOW RISK
243068,"6,500",C,3,RENT,"52,000",Medium,Current,0,debt_consolidation,22.94,Medium Risk,Medium,12.5,10.98,MEDIUM RISK
540405,"5,000",C,3,MORTGAGE,"50,000",Medium,Fully Paid,0,other,17.11,Low Risk,Medium,10,8.44,LOW RISK
64853,"17,975",E,5,RENT,"50,000",Medium,Charged Off,1,debt_consolidation,35.09,High Risk,Large,35.95,16.64,MEDIUM RISK
493573,"25,000",B,2,MORTGAGE,"78,000",Medium,Fully Paid,0,home_improvement,3.89,Low Risk,Large,32.05,2.76,LOW RISK
607523,"11,050",C,3,RENT,"114,000",High,Current,0,debt_consolidation,8.58,Low Risk,Medium,9.69,5.23,LOW RISK
47749,"12,600",B,2,MORTGAGE,"88,000",High,Fully Paid,0,debt_consolidation,14.82,Low Risk,Medium,14.32,7.13,LOW RISK
248323,"5,000",B,2,RENT,"37,000",Low,Current,0,moving,12.88,Low Risk,Medium,13.51,6.55,LOW RISK
171538,"4,675",C,3,RENT,"215,000",High,Fully Paid,0,debt_consolidation,1.77,Low Risk,Small,2.17,2.51,LOW RISK
519074,"6,000",B,2,OWN,"40,000",Medium,Fully Paid,0,debt_consolidation,33.03,Medium Risk,Medium,15,14.21,MEDIUM RISK
312895,"22,650",D,4,RENT,"70,000",Medium,Current,0,debt_consolidation,22.77,Medium Risk,Large,32.36,11.31,MEDIUM RISK
274682,"12,000",C,3,RENT,"37,544",Low,Current,0,debt_consolidation,9.3,Low Risk,Medium,31.96,5.52,LOW RISK
600915,"12,000",B,2,RENT,"38,000",Low,Late (31-120 days),0,credit_card,15.38,Low Risk,Medium,31.58,7.55,LOW RISK
638681,"35,000",B,2,MORTGAGE,"160,000",High,Fully Paid,0,debt_consolidation,11.21,Low Risk,Large,21.88,5.68,LOW RISK
455055,"15,000",C,3,MORTGAGE,"40,000",Medium,Charged Off,1,debt_consolidation,20.82,Medium Risk,Large,37.5,9.93,LOW RISK
535454,"11,000",B,2,MORTGAGE,"60,000",Medium,Fully Paid,0,debt_consolidation,13.78,Low Risk,Medium,18.33,6.71,LOW RISK
441850,"25,000",C,3,OWN,"65,000",Medium,Charged Off,1,debt_consolidation,18.69,Low Risk,Large,38.46,8.88,LOW RISK
195971,"8,500",A,1,OWN,"65,000",Medium,Fully Paid,0,debt_consolidation,13.52,Low Risk,Medium,13.08,6.01,LOW RISK
43822,"24,000",B,2,MORTGAGE,"175,000",High,Fully Paid,0,debt_consolidation,18.34,Low Risk,Large,13.71,8.54,LOW RISK
531864,"35,000",C,3,MORTGAGE,"120,000",High,Charged Off,1,credit_card,32.33,Medium Risk,Large,29.17,14.53,MEDIUM RISK
363936,"10,000",B,2,RENT,"42,000",Medium,Current,0,debt_consolidation,8.31,Low Risk,Medium,23.81,4.72,LOW RISK
425201,"9,600",C,3,MORTGAGE,"57,000",Medium,Current,0,debt_consolidation,26.55,Medium Risk,Medium,16.84,12.22,MEDIUM RISK
55201,"35,000",B,2,MORTGAGE,"110,000",High,Current,0,debt_consolidation,15.61,Low Risk,Large,31.82,7.44,LOW RISK
277874,"18,000",D,4,MORTGAGE,"54,000",Medium,Current,0,debt_consolidation,28.44,Medium Risk,Large,33.33,13.38,MEDIUM RISK
594707,"24,000",D,4,MORTGAGE,"68,000",Medium,Current,0,debt_consolidation,23.72,Medium Risk,Large,35.29,11.49,MEDIUM RISK
357,"5,000",C,3,RENT,"26,880",Low,Charged Off,1,debt_consolidation,29.21,Medium Risk,Medium,18.6,13.48,MEDIUM RISK
555363,"15,900",E,5,RENT,"47,000",Medium,Charged Off,1,debt_consolidation,39.61,High Risk,Large,33.83,18.44,MEDIUM RISK
214921,"6,000",B,2,RENT,"38,000",Low,Charged Off,1,debt_consolidation,15.6,Low Risk,Medium,15.79,7.64,LOW RISK
432633,"13,200",B,2,RENT,"52,500",Medium,Current,0,debt_consolidation,10.99,Low Risk,Medium,25.14,5.8,LOW RISK
328939,"6,000",C,3,RENT,"20,000",Low,Current,0,debt_consolidation,12.48,Low Risk,Medium,30,6.79,LOW RISK
462808,"15,500",B,2,MORTGAGE,"31,000",Low,Current,0,debt_consolidation,13.78,Low Risk,Large,50,6.71,LOW RISK
493889,"8,275",E,5,RENT,"77,000",Medium,Charged Off,1,moving,11.92,Low Risk,Medium,10.75,7.37,LOW RISK
411626,"14,950",B,2,MORTGAGE,"32,510",Low,Fully Paid,0,debt_consolidation,24.07,Medium Risk,Medium,45.99,10.83,MEDIUM RISK
148553,"4,000",C,3,MORTGAGE,"44,000",Medium,Fully Paid,0,debt_consolidation,22.23,Medium Risk,Small,9.09,10.49,MEDIUM RISK
653680,"22,400",C,3,MORTGAGE,"85,000",High,Charged Off,1,debt_consolidation,10.47,Low Risk,Large,26.35,5.79,LOW RISK
608388,"15,000",D,4,MORTGAGE,"59,000",Medium,Current,0,credit_card,19.69,Low Risk,Large,25.42,9.88,LOW RISK
603341,"10,000",B,2,RENT,"87,000",High,Fully Paid,0,vacation,27.21,Medium Risk,Medium,11.49,12.28,MEDIUM RISK
66803,"9,350",C,3,RENT,"26,000",Low,Fully Paid,0,debt_consolidation,17.13,Low Risk,Medium,35.96,8.65,LOW RISK
309069,"35,000",C,3,RENT,"110,000",High,Charged Off,1,debt_consolidation,31.32,Medium Risk,Large,31.82,14.33,MEDIUM RISK
384890,"21,500",A,1,MORTGAGE,"43,000",Medium,Current,0,debt_consolidation,6.75,Low Risk,Large,50,3.5,LOW RISK
93937,"9,000",C,3,RENT,"120,000",High,Fully Paid,0,debt_consolidation,9.71,Low Risk,Medium,7.5,5.68,LOW RISK
193719,"10,000",B,2,MORTGAGE,"65,000",Medium,Fully Paid,0,credit_card,14.48,Low Risk,Medium,15.38,6.99,LOW RISK
198316,"12,000",B,2,MORTGAGE,"82,000",High,Fully Paid,0,debt_consolidation,17.05,Low Risk,Medium,14.63,8.02,LOW RISK
313946,"14,275",C,3,RENT,"34,000",Low,Current,0,car,21.46,Medium Risk,Medium,41.99,10.38,MEDIUM RISK
275503,"12,000",B,2,RENT,"68,000",Medium,Current,0,debt_consolidation,14.4,Low Risk,Medium,17.65,7.16,LOW RISK
511439,"15,000",A,1,RENT,"39,000",Low,Current,0,debt_consolidation,10.92,Low Risk,Large,38.46,5.37,LOW RISK
182475,"22,000",C,3,MORTGAGE,"98,000",High,Fully Paid,0,debt_consolidation,17.47,Low Risk,Large,22.45,8.59,LOW RISK
428194,"4,000",B,2,RENT,"37,500",Low,Fully Paid,0,debt_consolidation,21.92,Medium Risk,Small,10.67,10.17,MEDIUM RISK
20082,"8,000",C,3,RENT,"24,000",Low,Fully Paid,0,debt_consolidation,11.25,Low Risk,Medium,33.33,6.3,LOW RISK
629513,"20,000",A,1,MORTGAGE,"125,000",High,Fully Paid,0,debt_consolidation,12.23,Low Risk,Large,16,5.69,LOW RISK
467382,"32,000",B,2,RENT,"145,000",High,Fully Paid,0,debt_consolidation,14.61,Low Risk,Large,22.07,7.24,LOW RISK
522045,"12,000",D,4,MORTGAGE,"52,000",Medium,Fully Paid,0,debt_consolidation,16.75,Low Risk,Medium,23.08,8.7,LOW RISK
507038,"10,400",B,2,MORTGAGE,"98,000",High,Current,0,debt_consolidation,11.14,Low Risk,Medium,10.61,5.66,LOW RISK
312104,"17,000",D,4,MORTGAGE,"66,500",Medium,Fully Paid,0,debt_consolidation,24.17,Medium Risk,Large,25.56,11.67,MEDIUM RISK
148957,"20,000",B,2,RENT,"130,000",High,Fully Paid,0,debt_consolidation,6.75,Low Risk,Large,15.38,4.1,LOW RISK
4677,"2,400",B,2,MORTGAGE,"46,000",Medium,Fully Paid,0,debt_consolidation,13.72,Low Risk,Small,5.22,6.69,LOW RISK
431517,"25,000",C,3,MORTGAGE,"72,000",Medium,Fully Paid,0,debt_consolidation,26.51,Medium Risk,Large,34.72,12.2,MEDIUM RISK
302354,"28,000",A,1,OWN,"138,000",High,Fully Paid,0,credit_card,16.76,Low Risk,Large,20.29,7.3,LOW RISK
242729,"12,000",D,4,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,20.88,Medium Risk,Medium,17.14,10.55,MEDIUM RISK
493983,"15,000",A,1,RENT,"61,000",Medium,Current,0,credit_card,32.38,Medium Risk,Large,24.59,13.95,MEDIUM RISK
247713,"2,650",B,2,MORTGAGE,"48,500",Medium,Fully Paid,0,debt_consolidation,18.04,Low Risk,Small,5.46,8.42,LOW RISK
246093,"15,000",B,2,OWN,"148,000",High,Fully Paid,0,home_improvement,13.24,Low Risk,Large,10.14,6.3,LOW RISK
646706,"8,000",B,2,MORTGAGE,"75,000",Medium,Fully Paid,0,debt_consolidation,21.54,Medium Risk,Medium,10.67,9.82,LOW RISK
